"Time"	"4 Im"	"9 10Vm+hr"
172.92460	2.629	-65.372
172.92465	2.602	-65.317
172.92470	2.596	-65.347
172.92475	2.597	-65.308
172.92480	2.596	-65.262
172.92485	2.595	-65.305
172.92490	2.584	-65.305
172.92495	2.593	-65.210
172.92500	2.606	-65.219
172.92505	2.635	-65.686
172.92510	2.665	-65.732
172.92515	2.672	-65.799
172.92520	2.666	-65.811
172.92525	2.637	-65.768
172.92530	2.613	-65.854
172.92535	2.600	-65.875
172.92540	2.590	-65.778
172.92545	2.596	-65.836
172.92550	2.597	-65.866
172.92555	2.597	-65.857
172.92560	2.600	-65.811
172.92565	2.603	-65.213
172.92570	2.614	-65.231
172.92575	2.648	-65.448
172.92580	2.677	-65.488
172.92585	2.676	-65.546
172.92590	2.660	-65.479
172.92595	2.638	-65.439
172.92600	2.604	-65.482
172.92605	2.601	-65.466
172.92610	2.600	-65.454
172.92615	2.599	-65.457
172.92620	2.606	-65.424
172.92625	2.596	-65.430
172.92630	2.605	-65.451
172.92635	2.619	-65.286
172.92640	2.644	-65.469
172.92645	2.673	-65.622
172.92650	2.696	-65.607
172.92655	2.683	-65.540
172.92660	2.658	-65.619
172.92665	2.633	-65.707
172.92670	2.614	-65.613
172.92675	2.612	-65.674
172.92680	2.632	-65.628
172.92685	2.637	-65.646
172.92690	2.642	-65.640
172.92695	2.640	-65.695
172.92700	2.641	-65.436
172.92705	2.647	-65.631
172.92710	2.662	-65.594
172.92715	2.682	-65.536
172.92720	2.688	-65.640
172.92725	2.672	-65.634
172.92730	2.644	-65.573
172.92735	2.625	-65.561
172.92740	2.613	-65.619
172.92745	2.613	-65.634
172.92750	2.625	-65.637
172.92755	2.622	-65.628
172.92760	2.625	-65.637
172.92765	2.625	-65.558
172.92770	2.628	-65.436
172.92775	2.646	-65.961
172.92780	2.667	-66.104
172.92785	2.685	-66.074
172.92790	2.673	-66.080
172.92795	2.657	-66.086
172.92800	2.623	-66.086
172.92805	2.602	-66.092
172.92810	2.605	-66.083
172.92815	2.613	-66.098
172.92820	2.622	-66.064
172.92825	2.623	-66.098
172.92830	2.615	-66.068
172.92835	2.627	-65.628
172.92840	2.645	-65.506
172.92845	2.670	-65.671
172.92850	2.708	-65.659
172.92855	2.704	-65.662
172.92860	2.676	-65.695
172.92865	2.646	-65.656
172.92870	2.605	-65.677
172.92875	2.589	-65.695
172.92880	2.587	-65.549
172.92885	2.595	-65.674
172.92890	2.594	-65.649
172.92895	2.590	-65.689
172.92900	2.592	-65.637
172.92905	2.593	-65.573
172.92910	2.620	-65.567
172.92915	2.643	-65.604
172.92920	2.668	-65.616
172.92925	2.669	-65.640
172.92930	2.659	-65.613
172.92935	2.644	-65.610
172.92940	2.634	-65.631
172.92945	2.625	-65.579
172.92950	2.625	-65.588
172.92955	2.619	-65.579
172.92960	2.611	-65.588
172.92965	2.614	-65.588
172.92970	2.622	-65.475
172.92975	2.637	-65.240
172.92980	2.661	-65.906
172.92985	2.681	-65.930
172.92990	2.674	-65.918
172.92995	2.645	-65.952
172.93000	2.626	-65.903
172.93005	2.602	-65.903
172.93010	2.593	-65.909
172.93015	2.601	-65.887
172.93020	2.603	-65.961
172.93025	2.594	-65.884
172.93030	2.589	-65.936
172.93035	2.584	-65.936
172.93040	2.591	-65.536
172.93045	2.622	-65.375
172.93050	2.651	-65.176
172.93055	2.679	-65.106
172.93060	2.671	-65.176
172.93065	2.650	-65.143
172.93070	2.622	-65.173
172.93075	2.593	-65.164
172.93080	2.585	-65.186
172.93085	2.587	-65.152
172.93090	2.593	-65.186
172.93095	2.603	-65.170
172.93100	2.602	-65.158
172.93105	2.618	-65.207
172.93110	2.625	-65.714
172.93115	2.647	-65.982
172.93120	2.668	-65.997
172.93125	2.673	-65.991
172.93130	2.662	-65.927
172.93135	2.638	-66.052
172.93140	2.611	-65.918
172.93145	2.596	-65.930
172.93150	2.593	-65.967
172.93155	2.593	-65.939
172.93160	2.592	-65.958
172.93165	2.596	-65.982
172.93170	2.595	-65.924
172.93175	2.604	-65.564
172.93180	2.626	-65.604
172.93185	2.664	-65.936
172.93190	2.688	-65.927
172.93195	2.683	-65.955
172.93200	2.667	-65.936
172.93205	2.628	-65.872
172.93210	2.604	-65.891
172.93215	2.603	-65.857
172.93220	2.597	-65.808
172.93225	2.597	-65.817
172.93230	2.588	-65.820
172.93235	2.580	-65.826
172.93240	2.589	-65.762
172.93245	2.601	-65.341
172.93250	2.630	-65.552
172.93255	2.650	-65.466
172.93260	2.666	-65.564
172.93265	2.651	-65.558
172.93270	2.624	-65.543
172.93275	2.605	-65.546
172.93280	2.579	-65.543
172.93285	2.581	-65.472
172.93290	2.585	-65.524
172.93295	2.582	-65.512
172.93300	2.584	-65.524
172.93305	2.585	-65.521
172.93310	2.590	-65.082
172.93315	2.618	-65.155
172.93320	2.646	-65.488
172.93325	2.661	-65.506
172.93330	2.654	-65.521
172.93335	2.639	-65.564
172.93340	2.616	-65.622
172.93345	2.603	-65.567
172.93350	2.604	-65.576
172.93355	2.609	-65.622
172.93360	2.599	-65.698
172.93365	2.600	-65.720
172.93370	2.604	-65.714
172.93375	2.601	-65.723
172.93380	2.614	-65.082
172.93385	2.643	-65.225
172.93390	2.659	-65.259
172.93395	2.676	-65.256
172.93400	2.664	-65.207
172.93405	2.634	-65.262
172.93410	2.608	-65.225
172.93415	2.593	-65.329
172.93420	2.595	-65.292
172.93425	2.592	-65.283
172.93430	2.595	-65.302
172.93435	2.594	-65.222
172.93440	2.595	-65.347
172.93445	2.604	-65.411
172.93450	2.616	-65.326
172.93455	2.642	-65.207
172.93460	2.662	-65.207
172.93465	2.664	-65.192
172.93470	2.647	-65.164
172.93475	2.621	-65.204
172.93480	2.600	-65.097
172.93485	2.587	-65.201
172.93490	2.587	-65.210
172.93495	2.583	-65.125
172.93500	2.581	-65.216
172.93505	2.575	-65.225
172.93510	2.586	-65.201
172.93515	2.597	-65.356
172.93520	2.609	-65.631
172.93525	2.635	-65.689
172.93530	2.652	-65.674
172.93535	2.651	-65.689
172.93540	2.643	-65.649
172.93545	2.631	-65.601
172.93550	2.627	-65.671
172.93555	2.615	-65.643
172.93560	2.614	-65.573
172.93565	2.605	-65.573
172.93570	2.594	-65.598
172.93575	2.594	-65.555
172.93580	2.608	-65.356
172.93585	2.628	-65.521
172.93590	2.652	-65.131
172.93595	2.677	-65.179
172.93600	2.677	-65.173
172.93605	2.662	-65.161
172.93610	2.637	-65.149
172.93615	2.598	-65.186
172.93620	2.580	-65.210
172.93625	2.578	-65.216
172.93630	2.578	-65.244
172.93635	2.590	-65.121
172.93640	2.598	-65.225
172.93645	2.602	-65.179
172.93650	2.606	-65.128
172.93655	2.634	-65.863
172.93660	2.654	-66.080
172.93665	2.674	-66.095
172.93670	2.666	-66.058
172.93675	2.652	-66.013
172.93680	2.626	-66.119
172.93685	2.600	-65.964
172.93690	2.603	-65.994
172.93695	2.600	-65.930
172.93700	2.597	-65.918
172.93705	2.597	-65.967
172.93710	2.591	-65.967
172.93715	2.605	-65.765
172.93720	2.613	-65.353
172.93725	2.630	-65.726
172.93730	2.650	-65.698
172.93735	2.652	-65.799
172.93740	2.641	-65.717
172.93745	2.622	-65.665
172.93750	2.602	-65.683
172.93755	2.582	-65.643
172.93760	2.580	-65.622
172.93765	2.578	-65.662
172.93770	2.576	-65.662
172.93775	2.579	-65.656
172.93780	2.585	-65.616
172.93785	2.601	-65.189
172.93790	2.626	-65.414
172.93795	2.646	-65.454
172.93800	2.670	-65.460
172.93805	2.662	-65.430
172.93810	2.643	-65.509
172.93815	2.619	-65.454
172.93820	2.589	-65.472
172.93825	2.586	-65.460
172.93830	2.585	-65.536
172.93835	2.583	-65.433
172.93840	2.578	-65.454
172.93845	2.573	-65.442
172.93850	2.568	-65.369
172.93855	2.585	-65.665
172.93860	2.615	-65.567
172.93865	2.639	-65.555
172.93870	2.657	-65.585
172.93875	2.644	-65.552
172.93880	2.620	-65.546
172.93885	2.597	-65.509
172.93890	2.581	-65.503
172.93895	2.582	-65.485
172.93900	2.578	-65.451
172.93905	2.588	-65.439
172.93910	2.578	-65.472
172.93915	2.582	-65.494
172.93920	2.602	-65.207
172.93925	2.613	-65.652
172.93930	2.648	-65.796
172.93935	2.666	-65.823
172.93940	2.654	-65.842
172.93945	2.644	-65.817
172.93950	2.622	-65.845
172.93955	2.610	-65.823
172.93960	2.610	-65.799
172.93965	2.609	-65.823
172.93970	2.605	-65.793
172.93975	2.591	-65.826
172.93980	2.585	-65.796
172.93985	2.586	-65.814
172.93990	2.604	-65.405
172.93995	2.627	-66.016
172.94000	2.647	-66.083
172.94005	2.659	-66.040
172.94010	2.648	-66.101
172.94015	2.620	-66.077
172.94020	2.594	-66.064
172.94025	2.568	-66.086
172.94030	2.566	-66.061
172.94035	2.571	-66.077
172.94040	2.573	-66.074
172.94045	2.583	-66.107
172.94050	2.591	-66.101
172.94055	2.603	-65.533
172.94060	2.621	-65.738
172.94065	2.641	-65.945
172.94070	2.657	-66.019
172.94075	2.651	-65.958
172.94080	2.633	-65.979
172.94085	2.609	-65.924
172.94090	2.581	-65.930
172.94095	2.573	-65.909
172.94100	2.577	-65.897
172.94105	2.575	-65.906
172.94110	2.581	-65.942
172.94115	2.595	-65.878
172.94120	2.593	-66.013
172.94125	2.604	-65.234
172.94130	2.625	-65.588
172.94135	2.629	-65.640
172.94140	2.641	-65.588
172.94145	2.638	-65.604
172.94150	2.625	-65.659
172.94155	2.605	-65.619
172.94160	2.589	-65.652
172.94165	2.586	-65.680
172.94170	2.583	-65.631
172.94175	2.580	-65.640
172.94180	2.577	-65.677
172.94185	2.574	-65.628
172.94190	2.576	-65.552
172.94195	2.586	-65.750
172.94200	2.611	-65.823
172.94205	2.641	-65.820
172.94210	2.652	-65.823
172.94215	2.638	-65.768
172.94220	2.613	-65.805
172.94225	2.574	-65.787
172.94230	2.555	-65.848
172.94235	2.551	-65.820
172.94240	2.553	-65.839
172.94245	2.556	-65.872
172.94250	2.558	-65.814
172.94255	2.561	-65.851
172.94260	2.575	-65.640
172.94265	2.603	-65.265
172.94270	2.630	-65.167
172.94275	2.655	-65.182
172.94280	2.650	-65.176
172.94285	2.625	-65.192
172.94290	2.603	-65.204
172.94295	2.576	-65.198
172.94300	2.568	-65.195
172.94305	2.565	-65.170
172.94310	2.568	-65.121
172.94315	2.576	-65.158
172.94320	2.577	-65.109
172.94325	2.588	-65.207
172.94330	2.597	-65.710
172.94335	2.612	-65.491
172.94340	2.640	-65.427
172.94345	2.650	-65.460
172.94350	2.645	-65.454
172.94355	2.618	-65.393
172.94360	2.597	-65.274
172.94365	2.583	-65.277
172.94370	2.581	-65.326
172.94375	2.587	-65.311
172.94380	2.588	-65.311
172.94385	2.608	-65.286
172.94390	2.607	-65.247
172.94395	2.620	-65.399
172.94400	2.634	-65.506
172.94405	2.640	-65.582
172.94410	2.651	-65.558
172.94415	2.638	-65.591
172.94420	2.617	-65.552
172.94425	2.590	-65.482
172.94430	2.565	-65.472
172.94435	2.565	-65.527
172.94440	2.568	-65.598
172.94445	2.567	-65.521
172.94450	2.567	-65.503
172.94455	2.554	-65.543
172.94460	2.564	-65.463
172.94465	2.574	-65.344
172.94470	2.607	-65.829
172.94475	2.636	-65.860
172.94480	2.649	-65.857
172.94485	2.643	-65.903
172.94490	2.613	-65.887
172.94495	2.586	-65.829
172.94500	2.570	-65.845
172.94505	2.565	-65.878
172.94510	2.566	-65.796
172.94515	2.563	-65.884
172.94520	2.553	-65.878
172.94525	2.547	-65.894
172.94530	2.566	-65.475
172.94535	2.594	-65.775
172.94540	2.624	-65.851
172.94545	2.655	-65.921
172.94550	2.642	-65.942
172.94555	2.614	-66.043
172.94560	2.589	-65.930
172.94565	2.561	-65.894
172.94570	2.559	-65.912
172.94575	2.555	-65.918
172.94580	2.554	-65.952
172.94585	2.558	-65.967
172.94590	2.563	-65.915
172.94595	2.578	-65.839
172.94600	2.601	-65.436
172.94605	2.621	-65.997
172.94610	2.644	-66.138
172.94615	2.655	-66.113
172.94620	2.624	-66.092
172.94625	2.602	-66.040
172.94630	2.568	-66.040
172.94635	2.544	-66.122
172.94640	2.545	-66.061
172.94645	2.541	-66.068
172.94650	2.545	-66.071
172.94655	2.546	-66.074
172.94660	2.554	-66.119
172.94665	2.564	-65.582
172.94670	2.578	-65.958
172.94675	2.606	-66.257
172.94680	2.626	-66.272
172.94685	2.629	-66.272
172.94690	2.624	-66.330
172.94695	2.606	-66.306
172.94700	2.581	-66.351
172.94705	2.593	-66.388
172.94710	2.591	-66.360
172.94715	2.593	-66.370
172.94720	2.592	-66.370
172.94725	2.587	-66.415
172.94730	2.593	-66.397
172.94735	2.606	-65.405
172.94740	2.629	-65.375
172.94745	2.647	-65.353
172.94750	2.654	-65.344
172.94755	2.641	-65.375
172.94760	2.621	-65.353
172.94765	2.596	-65.396
172.94770	2.567	-65.347
172.94775	2.567	-65.414
172.94780	2.562	-65.421
172.94785	2.566	-65.469
172.94790	2.572	-65.350
172.94795	2.575	-65.408
172.94800	2.588	-65.277
172.94805	2.606	-65.738
172.94810	2.626	-65.829
172.94815	2.641	-65.851
172.94820	2.633	-65.817
172.94825	2.618	-65.872
172.94830	2.591	-65.836
172.94835	2.566	-65.878
172.94840	2.558	-65.839
172.94845	2.551	-65.863
172.94850	2.556	-65.833
172.94855	2.559	-65.829
172.94860	2.559	-65.872
172.94865	2.569	-65.878
172.94870	2.587	-65.646
172.94875	2.610	-65.762
172.94880	2.631	-65.823
172.94885	2.640	-65.839
172.94890	2.624	-65.854
172.94895	2.600	-65.887
172.94900	2.572	-65.848
172.94905	2.553	-65.918
172.94910	2.549	-65.884
172.94915	2.548	-65.814
172.94920	2.554	-65.891
172.94925	2.568	-65.823
172.94930	2.564	-65.848
172.94935	2.573	-65.643
172.94940	2.592	-65.479
172.94945	2.605	-65.717
172.94950	2.635	-65.695
172.94955	2.645	-65.756
172.94960	2.627	-65.714
172.94965	2.603	-65.738
172.94970	2.572	-65.753
172.94975	2.553	-65.738
172.94980	2.556	-65.738
172.94985	2.553	-65.753
172.94990	2.554	-65.710
172.94995	2.566	-65.689
172.95000	2.564	-65.756
172.95005	2.582	-65.524
172.95010	2.605	-65.771
172.95015	2.621	-65.918
172.95020	2.641	-65.939
172.95025	2.622	-65.897
172.95030	2.603	-65.857
172.95035	2.578	-65.894
172.95040	2.560	-65.854
172.95045	2.555	-65.891
172.95050	2.559	-65.872
172.95055	2.555	-65.854
172.95060	2.551	-65.820
172.95065	2.557	-65.863
172.95070	2.563	-65.704
172.95075	2.582	-65.692
172.95080	2.611	-65.375
172.95085	2.632	-65.475
172.95090	2.637	-65.421
172.95095	2.619	-65.482
172.95100	2.594	-65.457
172.95105	2.563	-65.436
172.95110	2.555	-65.451
172.95115	2.558	-65.445
172.95120	2.544	-65.457
172.95125	2.542	-65.417
172.95130	2.536	-65.439
172.95135	2.543	-65.460
172.95140	2.568	-65.366
172.95145	2.596	-65.265
172.95150	2.622	-65.137
172.95155	2.639	-65.182
172.95160	2.641	-65.146
172.95165	2.619	-65.109
172.95170	2.593	-65.143
172.95175	2.572	-65.173
172.95180	2.554	-65.137
172.95185	2.559	-65.155
172.95190	2.557	-65.189
172.95195	2.544	-65.222
172.95200	2.545	-65.143
172.95205	2.557	-65.247
172.95210	2.573	-65.448
172.95215	2.598	-65.704
172.95220	2.630	-65.674
172.95225	2.640	-65.686
172.95230	2.624	-65.665
172.95235	2.596	-65.640
172.95240	2.574	-65.652
172.95245	2.540	-65.598
172.95250	2.536	-65.634
172.95255	2.536	-65.582
172.95260	2.541	-65.610
172.95265	2.553	-65.598
172.95270	2.555	-65.512
172.95275	2.573	-65.567
172.95280	2.592	-65.756
172.95285	2.609	-66.010
172.95290	2.636	-66.003
172.95295	2.620	-66.043
172.95300	2.603	-66.061
172.95305	2.580	-66.003
172.95310	2.560	-66.043
172.95315	2.565	-66.119
172.95320	2.562	-66.092
172.95325	2.565	-66.141
172.95330	2.568	-66.141
172.95335	2.570	-66.156
172.95340	2.574	-66.046
172.95345	2.580	-65.637
172.95350	2.595	-65.985
172.95355	2.619	-66.089
172.95360	2.620	-66.104
172.95365	2.605	-66.153
172.95370	2.582	-66.150
172.95375	2.548	-66.125
172.95380	2.523	-66.183
172.95385	2.524	-66.141
172.95390	2.516	-66.263
172.95395	2.517	-66.235
172.95400	2.518	-66.229
172.95405	2.517	-66.272
172.95410	2.533	-65.527
172.95415	2.550	-65.479
172.95420	2.582	-65.887
172.95425	2.612	-65.854
172.95430	2.614	-65.887
172.95435	2.610	-65.903
172.95440	2.587	-65.866
172.95445	2.566	-65.903
172.95450	2.555	-65.878
172.95455	2.550	-65.872
172.95460	2.546	-65.845
172.95465	2.537	-65.732
172.95470	2.539	-65.872
172.95475	2.543	-65.869
172.95480	2.563	-65.683
172.95485	2.584	-65.848
172.95490	2.602	-65.857
172.95495	2.620	-65.884
172.95500	2.603	-65.933
172.95505	2.583	-65.958
172.95510	2.558	-65.823
172.95515	2.538	-65.927
172.95520	2.543	-65.900
172.95525	2.548	-65.836
172.95530	2.561	-65.851
172.95535	2.561	-65.845
172.95540	2.569	-65.854
172.95545	2.583	-65.753
172.95550	2.600	-65.851
172.95555	2.619	-65.723
172.95560	2.637	-65.656
172.95565	2.628	-65.720
172.95570	2.604	-65.662
172.95575	2.579	-65.634
172.95580	2.556	-65.628
172.95585	2.552	-65.594
172.95590	2.559	-65.637
172.95595	2.556	-65.558
172.95600	2.559	-65.640
172.95605	2.550	-65.619
172.95610	2.550	-65.594
172.95615	2.564	-65.372
172.95620	2.583	-65.573
172.95625	2.606	-65.610
172.95630	2.630	-65.594
172.95635	2.622	-65.643
172.95640	2.602	-65.567
172.95645	2.580	-65.555
172.95650	2.557	-65.601
172.95655	2.551	-65.649
172.95660	2.555	-65.564
172.95665	2.560	-65.558
172.95670	2.555	-65.591
172.95675	2.557	-65.515
172.95680	2.557	-65.363
172.95685	2.578	-65.469
172.95690	2.605	-65.839
172.95695	2.634	-65.942
172.95700	2.638	-65.875
172.95705	2.615	-65.900
172.95710	2.581	-65.842
172.95715	2.547	-65.866
172.95720	2.529	-65.866
172.95725	2.529	-65.817
172.95730	2.532	-65.866
172.95735	2.535	-65.845
172.95740	2.547	-65.726
172.95745	2.554	-65.826
172.95750	2.566	-65.530
172.95755	2.582	-65.796
172.95760	2.595	-65.854
172.95765	2.612	-65.881
172.95770	2.607	-65.875
172.95775	2.592	-65.866
172.95780	2.577	-65.833
172.95785	2.559	-65.823
172.95790	2.560	-65.790
172.95795	2.562	-65.836
172.95800	2.553	-65.854
172.95805	2.556	-65.802
172.95810	2.554	-65.854
172.95815	2.560	-65.677
172.95820	2.573	-65.552
172.95825	2.586	-65.646
172.95830	2.607	-65.625
172.95835	2.607	-65.646
172.95840	2.600	-65.668
172.95845	2.577	-65.622
172.95850	2.551	-65.643
172.95855	2.536	-65.652
172.95860	2.533	-65.649
172.95865	2.537	-65.631
172.95870	2.538	-65.662
172.95875	2.540	-65.649
172.95880	2.550	-65.591
172.95885	2.557	-65.289
172.95890	2.580	-65.701
172.95895	2.599	-65.753
172.95900	2.620	-65.668
172.95905	2.620	-65.674
172.95910	2.607	-65.701
172.95915	2.592	-65.631
172.95920	2.558	-65.674
172.95925	2.555	-65.659
172.95930	2.551	-65.643
172.95935	2.557	-65.634
172.95940	2.568	-65.692
172.95945	2.578	-65.610
172.95950	2.591	-65.610
172.95955	2.601	-65.530
172.95960	2.611	-66.006
172.95965	2.620	-65.793
172.95970	2.618	-65.796
172.95975	2.593	-65.839
172.95980	2.566	-65.829
172.95985	2.545	-65.836
172.95990	2.521	-65.887
172.95995	2.523	-65.787
172.96000	2.530	-65.793
172.96005	2.533	-65.833
172.96010	2.528	-65.805
172.96015	2.531	-65.823
172.96020	2.537	-65.378
172.96025	2.550	-65.698
172.96030	2.585	-65.540
172.96035	2.611	-65.552
172.96040	2.607	-65.533
172.96045	2.597	-65.518
172.96050	2.568	-65.518
172.96055	2.538	-65.549
172.96060	2.532	-65.500
172.96065	2.533	-65.515
172.96070	2.536	-65.530
172.96075	2.541	-65.546
172.96080	2.543	-65.509
172.96085	2.536	-65.503
172.96090	2.549	-65.363
172.96095	2.570	-66.074
172.96100	2.593	-66.180
172.96105	2.612	-66.217
172.96110	2.599	-66.220
172.96115	2.576	-66.199
172.96120	2.550	-66.196
172.96125	2.532	-66.180
172.96130	2.536	-66.180
172.96135	2.536	-66.141
172.96140	2.550	-66.220
172.96145	2.546	-66.159
172.96150	2.546	-66.232
172.96155	2.560	-65.866
172.96160	2.562	-65.817
172.96165	2.581	-65.714
172.96170	2.600	-65.765
172.96175	2.589	-65.762
172.96180	2.577	-65.762
172.96185	2.555	-65.826
172.96190	2.526	-65.796
172.96195	2.514	-65.726
172.96200	2.513	-65.784
172.96205	2.514	-65.695
172.96210	2.517	-65.747
172.96215	2.525	-65.714
172.96220	2.530	-65.726
172.96225	2.550	-65.457
172.96230	2.569	-65.753
172.96235	2.596	-65.869
172.96240	2.616	-65.863
172.96245	2.601	-65.845
172.96250	2.575	-65.915
172.96255	2.535	-65.900
172.96260	2.512	-65.912
172.96265	2.513	-65.921
172.96270	2.515	-65.875
172.96275	2.532	-65.884
172.96280	2.538	-65.808
172.96285	2.537	-65.900
172.96290	2.537	-65.665
172.96295	2.543	-65.674
172.96300	2.562	-65.643
172.96305	2.588	-65.671
172.96310	2.607	-65.625
172.96315	2.604	-65.616
172.96320	2.579	-65.536
172.96325	2.562	-65.536
172.96330	2.547	-65.485
172.96335	2.546	-65.466
172.96340	2.554	-65.543
172.96345	2.554	-65.414
172.96350	2.555	-65.381
172.96355	2.565	-65.381
172.96360	2.581	-65.665
172.96365	2.596	-66.101
172.96370	2.617	-66.110
172.96375	2.621	-66.156
172.96380	2.598	-66.125
172.96385	2.568	-66.040
172.96390	2.542	-66.055
172.96395	2.513	-66.080
172.96400	2.524	-66.055
172.96405	2.530	-66.013
172.96410	2.526	-65.967
172.96415	2.527	-66.034
172.96420	2.516	-65.997
172.96425	2.521	-65.680
172.96430	2.536	-65.543
172.96435	2.561	-65.762
172.96440	2.582	-65.799
172.96445	2.596	-65.826
172.96450	2.588	-65.881
172.96455	2.574	-65.833
172.96460	2.560	-65.863
172.96465	2.539	-65.829
