"Time"	"9 10Vm+hr"	"4 Im"
27.11619	-59.647	6.025
27.11624	-59.665	6.017
27.11629	-59.610	5.992
27.11634	-59.622	5.942
27.11639	-59.653	5.918
27.11644	-59.659	5.957
27.11649	-59.973	6.012
27.11654	-60.153	6.020
27.11659	-60.223	6.022
27.11664	-60.107	6.000
27.11669	-60.181	5.960
27.11674	-60.110	5.960
27.11679	-59.946	6.001
27.11684	-59.641	6.032
27.11689	-59.540	6.026
27.11694	-59.634	6.018
27.11699	-59.622	5.979
27.11704	-59.607	5.927
27.11709	-59.583	5.940
27.11714	-59.247	5.988
27.11719	-60.150	6.013
27.11724	-60.184	6.025
27.11729	-60.199	6.008
27.11734	-60.104	5.971
27.11739	-60.046	5.937
27.11744	-60.110	5.974
27.11749	-59.387	6.011
27.11754	-59.995	6.010
27.11759	-60.019	6.008
27.11764	-60.013	5.978
27.11769	-60.074	5.950
27.11774	-60.013	5.945
27.11779	-59.949	5.980
27.11784	-58.923	6.025
27.11789	-59.067	6.025
27.11794	-59.079	6.011
27.11799	-59.021	5.983
27.11804	-59.018	5.938
27.11809	-58.994	5.941
27.11814	-58.563	5.989
27.11819	-58.304	6.021
27.11824	-58.368	6.011
27.11829	-58.377	5.999
27.11834	-58.350	5.956
27.11839	-58.395	5.913
27.11844	-58.389	5.936
27.11849	-57.825	5.992
27.11854	-58.276	6.015
27.11859	-58.414	6.016
27.11864	-58.362	6.006
27.11869	-58.334	5.962
27.11874	-58.313	5.942
27.11879	-58.371	5.971
27.11884	-57.718	6.023
27.11889	-57.776	6.029
27.11894	-57.825	6.030
27.11899	-57.806	6.013
27.11904	-57.764	5.963
27.11909	-57.794	5.950
27.11914	-57.599	5.992
27.11919	-57.288	6.026
27.11924	-57.462	6.026
27.11929	-57.455	6.033
27.11934	-57.388	5.995
27.11939	-57.431	5.948
27.11944	-57.364	5.956
27.11949	-56.461	5.996
27.11954	-56.689	6.022
27.11959	-56.793	6.023
27.11964	-56.760	6.014
27.11969	-56.714	5.993
27.11974	-56.717	5.960
27.11979	-56.754	5.993
27.11984	-56.039	6.040
27.11989	-56.641	6.041
27.11994	-56.699	6.036
27.11999	-56.604	6.009
27.12004	-56.613	5.973
27.12009	-56.638	5.948
27.12014	-56.711	5.988
27.12019	-55.478	6.020
27.12024	-55.655	6.021
27.12029	-55.692	6.024
27.12034	-55.591	5.992
27.12039	-55.688	5.949
27.12044	-55.606	5.956
27.12049	-55.075	6.004
27.12054	-54.752	6.041
27.12059	-54.822	6.046
27.12064	-54.758	6.030
27.12069	-54.861	5.984
27.12074	-54.727	5.936
27.12079	-54.767	5.948
27.12084	-53.433	6.001
27.12089	-54.163	6.032
27.12094	-54.214	6.029
27.12099	-54.163	6.026
27.12104	-54.181	5.985
27.12109	-54.175	5.949
27.12114	-54.211	5.979
27.12119	-52.130	6.027
27.12124	-52.518	6.036
27.12129	-52.533	6.034
27.12134	-52.390	6.019
27.12139	-52.423	5.976
27.12144	-52.411	5.964
27.12149	-51.288	6.004
27.12154	-37.848	6.042
27.12159	-37.149	6.044
27.12164	-37.155	6.043
27.12169	-37.076	6.015
27.12174	-36.993	5.964
27.12179	-37.030	5.968
27.12184	-25.961	6.005
27.12189	-25.504	6.032
27.12194	-25.696	6.033
27.12199	-25.711	6.037
27.12204	-25.732	6.001
27.12209	-25.629	5.951
27.12214	-25.607	5.974
27.12219	-60.440	6.009
27.12224	-67.154	6.021
27.12229	-67.471	6.030
27.12234	-67.419	6.000
27.12239	-67.432	5.954
27.12244	-67.383	5.926
27.12249	-67.419	5.966
27.12254	-64.096	6.014
27.12259	-64.005	6.023
27.12264	-64.099	6.034
27.12269	-63.968	6.012
27.12274	-63.962	5.962
27.12279	-64.023	5.974
27.12284	-63.403	6.010
27.12289	-62.448	6.044
27.12294	-62.463	6.044
27.12299	-62.515	6.026
27.12304	-62.469	5.988
27.12309	-62.451	5.945
27.12314	-62.344	5.966
27.12319	-62.033	6.016
27.12324	-62.134	6.046
27.12329	-62.115	6.041
27.12334	-62.051	6.024
27.12339	-62.100	5.981
27.12344	-62.128	5.955
27.12349	-62.158	5.999
27.12354	-61.667	6.054
27.12359	-61.923	6.070
27.12364	-61.896	6.069
27.12369	-61.984	6.041
27.12374	-62.018	5.994
27.12379	-61.978	5.967
27.12384	-61.905	6.008
27.12389	-61.896	6.049
27.12394	-62.045	6.045
27.12399	-62.088	6.041
27.12404	-62.024	6.001
27.12409	-62.106	5.950
27.12414	-62.076	5.959
27.12419	-62.094	6.001
27.12424	-61.945	6.034
27.12429	-61.963	6.036
27.12434	-62.027	6.032
27.12439	-61.948	5.996
27.12444	-61.978	5.975
27.12449	-61.966	6.004
27.12454	-61.414	6.043
27.12459	-61.575	6.059
27.12464	-61.700	6.051
27.12469	-61.600	6.024
27.12474	-61.581	5.990
27.12479	-61.600	5.958
27.12484	-61.584	5.994
27.12489	-61.484	6.045
27.12494	-61.819	6.037
27.12499	-61.841	6.042
27.12504	-61.807	6.012
27.12509	-61.810	5.961
27.12514	-61.819	5.967
27.12519	-61.697	6.001
27.12524	-61.316	6.049
27.12529	-61.475	6.048
27.12534	-61.499	6.036
27.12539	-61.423	5.996
27.12544	-61.456	5.935
27.12549	-61.447	5.942
27.12554	-60.953	5.988
27.12559	-60.931	6.031
27.12564	-61.029	6.047
27.12569	-60.947	6.050
27.12574	-60.986	6.012
27.12579	-61.017	5.974
27.12584	-60.992	5.997
27.12589	-60.785	6.048
27.12594	-60.928	6.059
27.12599	-61.020	6.057
27.12604	-60.977	6.035
27.12609	-61.032	5.984
27.12614	-60.941	5.957
27.12619	-60.968	5.993
27.12624	-60.654	6.041
27.12629	-60.855	6.038
27.12634	-60.895	6.035
27.12639	-60.803	6.007
27.12644	-60.782	5.956
27.12649	-60.803	5.966
27.12654	-60.483	6.008
27.12659	-60.223	6.044
27.12664	-60.242	6.043
27.12669	-60.358	6.042
27.12674	-60.223	6.003
27.12679	-60.260	5.964
27.12684	-60.193	5.981
27.12689	-59.818	6.026
27.12694	-59.842	6.043
27.12699	-59.906	6.035
27.12704	-59.818	6.023
27.12709	-59.747	5.971
27.12714	-59.863	5.939
27.12719	-59.848	5.976
27.12724	-59.521	6.033
27.12729	-59.622	6.034
27.12734	-59.644	6.036
27.12739	-59.586	6.020
27.12744	-59.619	5.972
27.12749	-59.644	5.981
27.12754	-59.494	6.016
27.12759	-59.122	6.054
27.12764	-59.229	6.054
27.12769	-59.201	6.056
27.12774	-59.180	6.024
27.12779	-59.225	5.976
27.12784	-59.192	5.970
27.12789	-58.789	6.017
27.12794	-59.409	6.045
27.12799	-59.387	6.048
27.12804	-59.357	6.047
27.12809	-59.360	6.008
27.12814	-59.314	5.972
27.12819	-59.314	5.996
27.12824	-58.646	6.044
27.12829	-59.280	6.059
27.12834	-59.299	6.055
27.12839	-59.256	6.045
27.12844	-59.302	6.007
27.12849	-59.265	5.993
27.12854	-59.277	6.030
27.12859	-58.466	6.072
27.12864	-58.838	6.062
27.12869	-58.878	6.047
27.12874	-58.789	6.014
27.12879	-58.762	5.963
27.12884	-58.691	5.961
27.12889	-58.423	6.013
27.12894	-57.819	6.049
27.12899	-58.090	6.049
27.12904	-58.176	6.042
27.12909	-57.983	5.993
27.12914	-57.956	5.946
27.12919	-57.974	5.970
27.12924	-57.315	6.018
27.12929	-57.510	6.044
27.12934	-57.559	6.054
27.12939	-57.358	6.042
27.12944	-57.544	6.009
27.12949	-57.553	5.982
27.12954	-57.492	6.007
27.12959	-57.007	6.053
27.12964	-57.214	6.063
27.12969	-57.294	6.060
27.12974	-57.196	6.042
27.12979	-57.178	6.004
27.12984	-57.217	5.987
27.12989	-57.178	6.027
27.12994	-56.454	6.075
27.12999	-56.787	6.072
27.13004	-56.757	6.068
27.13009	-56.750	6.028
27.13014	-56.696	5.970
27.13019	-56.741	5.964
27.13024	-55.957	6.007
27.13029	-56.177	6.051
27.13034	-56.302	6.057
27.13039	-56.253	6.052
27.13044	-56.180	6.016
27.13049	-56.180	5.971
27.13054	-56.201	5.993
27.13059	-54.865	6.049
27.13064	-55.548	6.071
27.13069	-55.554	6.054
27.13074	-55.527	6.031
27.13079	-55.515	5.983
27.13084	-55.447	5.949
27.13089	-55.508	5.991
27.13094	-54.086	6.045
27.13099	-54.364	6.060
27.13104	-54.395	6.065
27.13109	-54.416	6.042
27.13114	-54.349	6.000
27.13119	-54.385	5.992
27.13124	-54.260	6.036
27.13129	-53.470	6.074
27.13134	-53.659	6.075
27.13139	-53.751	6.066
27.13144	-53.635	6.027
27.13149	-53.705	5.969
27.13154	-53.763	5.977
27.13159	-49.353	6.024
27.13164	-45.670	6.063
27.13169	-45.499	6.069
27.13174	-45.529	6.060
27.13179	-45.508	6.020
27.13184	-45.532	5.976
27.13189	-45.557	5.998
27.13194	-8.807	6.049
27.13199	-7.324	6.062
27.13204	-7.291	6.058
27.13209	-7.291	6.039
27.13214	-7.315	6.008
27.13219	-7.300	5.988
27.13224	-8.054	6.023
27.13229	-63.242	6.068
27.13234	-66.864	6.057
27.13239	-66.943	6.060
27.13244	-66.879	6.037
27.13249	-66.888	6.001
27.13254	-66.953	6.005
27.13259	-66.037	6.040
27.13264	-64.948	6.068
27.13269	-64.856	6.056
27.13274	-64.951	6.033
27.13279	-64.975	5.990
27.13284	-64.890	5.943
27.13289	-64.853	5.962
27.13294	-62.830	6.019
27.13299	-62.836	6.050
27.13304	-62.881	6.049
27.13309	-62.875	6.047
27.13314	-62.875	6.018
27.13319	-62.894	5.993
27.13324	-62.811	6.029
27.13329	-61.890	6.065
27.13334	-61.758	6.066
27.13339	-61.734	6.050
27.13344	-61.685	6.028
27.13349	-61.627	5.978
27.13354	-61.642	5.958
27.13359	-61.630	6.002
27.13364	-61.865	6.051
27.13369	-61.966	6.052
27.13374	-61.987	6.053
27.13379	-61.850	6.025
27.13384	-61.902	5.966
27.13389	-61.926	5.976
27.13394	-61.771	6.022
27.13399	-62.085	6.048
27.13404	-62.030	6.051
27.13409	-62.012	6.045
27.13414	-62.006	6.011
27.13419	-61.932	5.972
27.13424	-61.868	6.009
27.13429	-61.530	6.049
27.13434	-62.042	6.068
27.13439	-62.109	6.063
27.13444	-62.097	6.051
27.13449	-62.091	6.019
27.13454	-62.100	5.989
27.13459	-62.100	6.031
27.13464	-61.746	6.074
27.13469	-62.152	6.084
27.13474	-62.146	6.078
27.13479	-62.082	6.045
27.13484	-62.042	6.002
27.13489	-62.070	5.988
27.13494	-61.862	6.027
27.13499	-61.813	6.069
27.13504	-61.807	6.061
27.13509	-61.765	6.040
27.13514	-61.734	6.007
27.13519	-61.703	5.959
27.13524	-61.874	5.983
27.13529	-61.490	6.032
27.13534	-61.795	6.070
27.13539	-61.746	6.068
27.13544	-61.765	6.054
27.13549	-61.743	6.009
27.13554	-61.731	5.969
27.13559	-61.700	5.997
27.13564	-61.282	6.049
27.13569	-61.700	6.068
27.13574	-61.856	6.069
27.13579	-61.700	6.052
27.13584	-61.719	6.003
27.13589	-61.676	5.980
27.13594	-61.649	6.018
27.13599	-60.904	6.075
27.13604	-60.916	6.069
27.13609	-61.008	6.074
27.13614	-60.880	6.040
27.13619	-60.995	5.978
27.13624	-60.919	5.989
27.13629	-60.516	6.032
27.13634	-61.057	6.068
27.13639	-61.154	6.065
27.13644	-61.206	6.052
27.13649	-61.041	6.015
27.13654	-61.121	5.967
27.13659	-61.102	5.990
27.13664	-60.168	6.036
27.13669	-60.788	6.068
27.13674	-60.864	6.069
27.13679	-60.849	6.053
27.13684	-60.873	6.002
27.13689	-60.843	5.968
27.13694	-60.812	6.007
27.13699	-59.943	6.058
27.13704	-59.885	6.068
27.13709	-59.894	6.079
27.13714	-59.869	6.049
27.13719	-59.821	5.999
27.13724	-59.869	5.991
27.13729	-59.869	6.016
27.13734	-59.616	6.059
27.13739	-59.653	6.063
27.13744	-59.601	6.051
27.13749	-59.546	6.022
27.13754	-59.543	5.979
27.13759	-59.567	5.993
27.13764	-59.250	6.043
27.13769	-59.756	6.076
27.13774	-59.735	6.066
27.13779	-59.808	6.058
27.13784	-59.775	6.016
27.13789	-59.787	5.980
27.13794	-59.784	6.005
27.13799	-58.813	6.059
27.13804	-59.308	6.070
27.13809	-59.381	6.060
27.13814	-59.283	6.034
27.13819	-59.317	5.983
27.13824	-59.277	5.961
27.13829	-59.354	6.003
27.13834	-58.939	6.061
27.13839	-59.140	6.058
27.13844	-59.210	6.060
27.13849	-59.106	6.022
27.13854	-59.097	5.965
27.13859	-59.131	5.968
27.13864	-58.868	6.009
27.13869	-58.627	6.050
27.13874	-58.664	6.057
27.13879	-58.707	6.057
27.13884	-58.682	6.025
27.13889	-58.661	5.979
27.13894	-58.676	5.993
27.13899	-57.913	6.045
27.13904	-58.148	6.066
27.13909	-58.289	6.071
27.13914	-58.313	6.069
27.13919	-58.133	6.027
27.13924	-58.124	6.003
27.13929	-58.124	6.026
27.13934	-57.523	6.070
27.13939	-57.645	6.073
27.13944	-57.736	6.067
27.13949	-57.654	6.043
27.13954	-57.681	5.992
27.13959	-57.703	5.976
27.13964	-57.544	6.014
27.13969	-57.132	6.059
27.13974	-57.477	6.059
27.13979	-57.404	6.058
27.13984	-57.370	6.021
27.13989	-57.373	5.979
27.13994	-57.382	5.982
27.13999	-56.735	6.035
27.14004	-56.598	6.067
27.14009	-56.754	6.057
27.14014	-56.683	6.042
27.14019	-56.723	5.990
27.14024	-56.641	5.949
27.14029	-56.662	5.976
27.14034	-56.061	6.042
27.14039	-56.644	6.069
27.14044	-56.635	6.076
27.14049	-56.546	6.061
27.14054	-56.647	6.016
27.14059	-56.570	5.983
27.14064	-56.628	6.023
27.14069	-55.853	6.081
27.14074	-56.198	6.079
27.14079	-56.204	6.077
27.14084	-56.143	6.049
27.14089	-56.161	5.996
27.14094	-56.104	5.979
27.14099	-55.704	6.026
27.14104	-54.556	6.067
27.14109	-54.715	6.078
27.14114	-54.721	6.081
27.14119	-54.666	6.048
27.14124	-54.733	6.016
27.14129	-54.700	6.021
27.14134	-52.939	6.060
27.14139	-52.765	6.087
27.14144	-52.762	6.085
27.14149	-52.710	6.075
27.14154	-52.695	6.049
27.14159	-52.600	6.017
27.14164	-52.588	6.038
27.14169	-44.601	6.094
27.14174	-42.618	6.092
27.14179	-42.575	6.088
27.14184	-42.426	6.055
27.14189	-42.395	6.014
27.14194	-42.346	5.995
27.14199	-41.089	6.043
27.14204	-12.961	6.091
27.14209	-13.116	6.090
27.14214	-13.071	6.080
27.14219	-13.062	6.037
27.14224	-13.049	5.981
27.14229	-13.052	5.983
27.14234	-34.964	6.048
27.14239	-65.491	6.092
27.14244	-66.489	6.100
27.14249	-66.574	6.099
27.14254	-66.531	6.044
27.14259	-66.565	5.993
27.14264	-66.528	6.006
27.14269	-64.648	6.050
27.14274	-64.499	6.080
27.14279	-64.560	6.077
27.14284	-64.542	6.068
27.14289	-64.539	6.030
27.14294	-64.505	5.987
27.14299	-64.523	6.024
27.14304	-62.512	6.063
27.14309	-62.427	6.073
27.14314	-62.393	6.071
27.14319	-62.363	6.040
27.14324	-62.305	5.991
27.14329	-62.311	5.976
27.14334	-62.518	6.009
27.14339	-61.710	6.048
27.14344	-61.807	6.046
27.14349	-61.823	6.038
27.14354	-61.826	6.015
27.14359	-61.795	5.973
27.14364	-61.813	5.997
27.14369	-61.490	6.052
27.14374	-62.045	6.087
27.14379	-62.106	6.087
27.14384	-62.079	6.071
27.14389	-62.134	6.032
27.14394	-62.048	5.991
27.14399	-62.112	6.031
27.14404	-61.514	6.079
27.14409	-61.819	6.091
27.14414	-61.890	6.083
27.14419	-61.890	6.061
27.14424	-61.859	6.010
27.14429	-61.847	5.984
27.14434	-61.819	6.020
27.14439	-61.823	6.059
27.14444	-62.259	6.078
27.14449	-62.268	6.080
27.14454	-62.238	6.056
27.14459	-62.216	6.005
27.14464	-62.189	6.001
27.14469	-61.975	6.040
27.14474	-61.960	6.076
27.14479	-61.923	6.081
27.14484	-62.057	6.073
27.14489	-61.926	6.038
27.14494	-61.987	5.987
27.14499	-61.969	6.005
27.14504	-61.182	6.049
27.14509	-61.707	6.073
27.14514	-61.673	6.074
27.14519	-61.826	6.059
27.14524	-61.761	6.021
27.14529	-61.856	5.985
27.14534	-61.823	6.013
27.14539	-61.191	6.061
27.14544	-61.703	6.072
27.14549	-61.761	6.066
27.14554	-61.722	6.062
27.14559	-61.691	6.014
27.14564	-61.694	5.999
27.14569	-61.563	6.046
27.14574	-60.431	6.086
27.14579	-60.571	6.088
27.14584	-60.727	6.101
27.14589	-60.654	6.064
27.14594	-60.657	6.014
27.14599	-60.675	6.020
27.14604	-60.336	6.065
27.14609	-60.645	6.104
27.14614	-60.773	6.108
27.14619	-60.739	6.105
27.14624	-60.663	6.054
27.14629	-60.733	6.006
27.14634	-60.699	6.023
27.14639	-60.327	6.064
27.14644	-60.947	6.085
27.14649	-60.995	6.088
27.14654	-60.977	6.075
27.14659	-60.983	6.028
27.14664	-61.063	6.002
27.14669	-61.017	6.042
27.14674	-60.565	6.093
27.14679	-60.818	6.104
27.14684	-60.934	6.108
27.14689	-60.779	6.084
27.14694	-60.815	6.036
27.14699	-60.834	6.028
27.14704	-60.638	6.061
27.14709	-60.464	6.100
27.14714	-60.675	6.097
27.14719	-60.660	6.098
27.14724	-60.593	6.056
27.14729	-60.614	6.005
27.14734	-60.580	6.026
27.14739	-60.071	6.069
27.14744	-60.297	6.101
27.14749	-60.422	6.097
27.14754	-60.330	6.082
27.14759	-60.397	6.047
27.14764	-60.376	6.019
27.14769	-60.400	6.051
27.14774	-59.625	6.095
27.14779	-59.818	6.100
27.14784	-59.875	6.099
27.14789	-59.818	6.074
27.14794	-59.824	6.032
27.14799	-59.827	6.020
27.14804	-59.738	6.052
27.14809	-59.229	6.106
27.14814	-59.308	6.105
27.14819	-59.317	6.109
27.14824	-59.296	6.078
27.14829	-59.308	6.027
27.14834	-59.271	6.034
27.14839	-59.091	6.075
27.14844	-59.225	6.109
27.14849	-59.360	6.115
27.14854	-59.393	6.110
27.14859	-59.360	6.069
27.14864	-59.274	6.026
27.14869	-59.335	6.036
27.14874	-58.426	6.077
27.14879	-58.890	6.093
27.14884	-58.926	6.084
27.14889	-58.905	6.066
27.14894	-58.884	6.019
27.14899	-58.911	5.987
27.14904	-58.859	6.019
27.14909	-57.852	6.071
27.14914	-58.228	6.091
27.14919	-58.359	6.114
27.14924	-58.295	6.092
27.14929	-58.273	6.053
27.14934	-58.261	6.040
27.14939	-58.026	6.066
27.14944	-57.617	6.107
27.14949	-57.834	6.107
27.14954	-57.803	6.096
27.14959	-57.779	6.058
27.14964	-57.770	6.019
27.14969	-57.700	6.031
27.14974	-57.056	6.080
27.14979	-57.062	6.108
27.14984	-57.086	6.108
27.14989	-57.025	6.092
27.14994	-57.068	6.048
27.14999	-57.025	6.012
27.15004	-57.007	6.024
27.15009	-56.467	6.079
27.15014	-56.619	6.094
27.15019	-56.644	6.086
27.15024	-56.583	6.074
27.15029	-56.644	6.037
27.15034	-56.558	6.022
27.15039	-56.573	6.068
27.15044	-56.076	6.120
27.15049	-56.372	6.121
27.15054	-56.467	6.107
27.15059	-56.415	6.066
27.15064	-56.400	6.018
27.15069	-56.348	6.004
27.15074	-55.881	6.060
27.15079	-55.237	6.099
27.15084	-55.228	6.078
27.15089	-55.322	6.081
27.15094	-55.228	6.043
27.15099	-55.222	6.000
27.15104	-55.362	6.042
27.15109	-54.218	6.092
27.15114	-54.520	6.119
27.15119	-54.596	6.121
27.15124	-54.556	6.103
27.15129	-54.535	6.055
27.15134	-54.517	6.015
27.15139	-54.529	6.048
27.15144	-52.942	6.104
27.15149	-53.430	6.113
27.15154	-53.485	6.113
27.15159	-53.482	6.079
27.15164	-53.479	6.024
27.15169	-53.488	6.000
27.15174	-53.409	6.037
27.15179	-51.865	6.091
27.15184	-52.127	6.101
27.15189	-52.203	6.108
27.15194	-52.161	6.074
27.15199	-52.121	6.027
27.15204	-52.151	6.032
27.15209	-46.109	6.080
27.15214	-37.216	6.110
27.15219	-36.810	6.118
27.15224	-36.856	6.114
27.15229	-36.768	6.081
27.15234	-36.765	6.050
27.15239	-36.856	6.078
27.15244	-21.646	6.127
27.15249	-23.486	6.134
27.15254	-23.471	6.120
27.15259	-23.483	6.091
27.15264	-23.389	6.035
27.15269	-23.502	5.997
27.15274	-23.550	6.038
27.15279	-63.589	6.088
27.15284	-66.971	6.097
27.15289	-67.035	6.101
27.15294	-67.004	6.071
27.15299	-66.956	6.023
27.15304	-66.998	6.009
27.15309	-66.620	6.053
27.15314	-63.943	6.092
27.15319	-63.889	6.092
27.15324	-63.885	6.091
27.15329	-63.840	6.061
27.15334	-63.779	6.007
27.15339	-63.803	6.022
27.15344	-62.759	6.074
27.15349	-62.604	6.112
27.15354	-62.573	6.119
27.15359	-62.546	6.107
27.15364	-62.555	6.059
27.15369	-62.524	6.004
27.15374	-62.534	6.025
27.15379	-61.899	6.072
27.15384	-61.957	6.093
27.15389	-62.000	6.101
27.15394	-61.911	6.091
27.15399	-61.905	6.050
27.15404	-61.948	6.021
27.15409	-61.911	6.052
27.15414	-62.137	6.095
27.15419	-62.408	6.101
27.15424	-62.366	6.099
27.15429	-62.271	6.075
27.15434	-62.231	6.008
27.15439	-62.344	6.015
27.15444	-62.012	6.054
27.15449	-61.884	6.097
27.15454	-61.893	6.098
27.15459	-61.810	6.081
27.15464	-61.804	6.038
27.15469	-61.832	5.985
27.15474	-61.783	6.011
27.15479	-61.682	6.071
27.15484	-61.877	6.092
27.15489	-61.792	6.083
27.15494	-61.722	6.071
27.15499	-61.749	6.024
27.15504	-61.679	5.994
27.15509	-61.740	6.046
27.15514	-61.389	6.090
27.15519	-61.432	6.089
27.15524	-61.395	6.088
27.15529	-61.398	6.060
27.15534	-61.331	6.005
27.15539	-61.301	6.004
27.15544	-61.295	6.043
27.15549	-61.575	6.097
27.15554	-61.752	6.100
27.15559	-61.798	6.109
27.15564	-61.743	6.086
27.15569	-61.722	6.024
27.15574	-61.792	6.026
27.15579	-61.343	6.070
27.15584	-61.496	6.107
27.15589	-61.633	6.106
27.15594	-61.612	6.105
27.15599	-61.530	6.059
27.15604	-61.569	6.010
27.15609	-61.514	6.036
27.15614	-60.934	6.086
27.15619	-61.118	6.108
27.15624	-61.157	6.103
27.15629	-61.096	6.086
27.15634	-61.139	6.034
27.15639	-61.102	6.007
27.15644	-61.151	6.047
27.15649	-60.840	6.109
27.15654	-60.934	6.118
27.15659	-61.008	6.110
27.15664	-60.922	6.084
27.15669	-60.913	6.032
27.15674	-60.840	6.033
27.15679	-60.693	6.084
27.15684	-60.803	6.123
27.15689	-60.968	6.121
27.15694	-60.977	6.109
27.15699	-60.974	6.061
27.15704	-60.959	6.025
27.15709	-60.876	6.060
27.15714	-60.077	6.113
27.15719	-60.199	6.148
27.15724	-60.272	6.140
27.15729	-60.397	6.103
27.15734	-60.254	6.052
27.15739	-60.156	6.012
27.15744	-60.168	6.044
27.15749	-59.756	6.091
27.15754	-60.046	6.103
27.15759	-60.077	6.107
27.15764	-60.016	6.084
27.15769	-59.976	6.036
27.15774	-60.007	6.021
27.15779	-60.022	6.055
27.15784	-59.869	6.107
27.15789	-60.263	6.110
27.15794	-60.297	6.119
27.15799	-60.349	6.084
27.15804	-60.242	6.036
27.15809	-60.239	6.044
27.15814	-59.567	6.086
27.15819	-59.277	6.116
27.15824	-59.335	6.120
27.15829	-59.381	6.118
27.15834	-59.381	6.074
27.15839	-59.460	6.040
27.15844	-59.293	6.056
27.15849	-58.542	6.098
27.15854	-58.945	6.118
27.15859	-59.048	6.103
27.15864	-58.954	6.086
27.15869	-59.012	6.047
27.15874	-58.994	6.008
27.15879	-59.039	6.048
27.15884	-58.429	6.102
27.15889	-58.731	6.102
27.15894	-58.768	6.107
27.15899	-58.682	6.082
27.15904	-58.688	6.040
27.15909	-58.630	6.039
27.15914	-58.539	6.085
27.15919	-58.249	6.133
27.15924	-58.359	6.129
27.15929	-58.395	6.128
27.15934	-58.350	6.084
27.15939	-58.353	6.033
27.15944	-58.383	6.034
27.15949	-57.669	6.068
27.15954	-57.266	6.099
27.15959	-57.272	6.098
27.15964	-57.211	6.092
27.15969	-57.248	6.057
27.15974	-57.217	6.014
27.15979	-57.272	6.045
27.15984	-56.757	6.093
27.15989	-57.114	6.112
27.15994	-57.156	6.115
27.15999	-57.156	6.101
27.16004	-57.059	6.063
27.16009	-57.083	6.037
27.16014	-57.056	6.070
27.16019	-56.830	6.117
27.16024	-57.144	6.112
27.16029	-57.211	6.118
27.16034	-57.114	6.092
27.16039	-56.976	6.049
27.16044	-57.095	6.049
27.16049	-56.543	6.090
27.16054	-56.000	6.122
27.16059	-56.149	6.115
27.16064	-56.161	6.102
27.16069	-56.107	6.063
27.16074	-56.024	6.021
27.16079	-56.058	6.044
27.16084	-55.328	6.098
27.16089	-55.380	6.116
27.16094	-55.441	6.107
27.16099	-55.389	6.082
27.16104	-55.389	6.042
27.16109	-55.408	6.015
27.16114	-55.447	6.056
27.16119	-54.504	6.117
27.16124	-55.072	6.132
27.16129	-55.099	6.129
27.16134	-55.066	6.106
27.16139	-55.014	6.048
27.16144	-54.919	6.030
27.16149	-54.749	6.075
27.16154	-53.464	6.128
27.16159	-53.647	6.131
27.16164	-53.564	6.124
27.16169	-53.543	6.083
27.16174	-53.522	6.025
27.16179	-53.513	6.024
27.16184	-47.855	6.080
27.16189	-42.096	6.111
27.16194	-41.821	6.119
27.16199	-41.800	6.120
27.16204	-41.769	6.082
27.16209	-41.690	6.040
27.16214	-41.733	6.064
27.16219	-15.576	6.106
27.16224	-15.576	6.117
27.16229	-15.594	6.110
27.16234	-15.598	6.086
27.16239	-15.588	6.052
27.16244	-15.582	6.023
27.16249	-15.530	6.074
27.16254	-63.324	6.124
27.16259	-66.910	6.122
27.16264	-67.096	6.113
27.16269	-67.026	6.068
27.16274	-67.050	6.016
27.16279	-67.062	6.007
27.16284	-66.531	6.058
27.16289	-64.145	6.110
27.16294	-63.989	6.119
27.16299	-64.014	6.117
27.16304	-64.001	6.081
27.16309	-63.892	6.029
27.16314	-63.867	6.050
27.16319	-62.607	6.102
27.16324	-62.744	6.130
27.16329	-62.732	6.130
27.16334	-62.738	6.115
27.16339	-62.741	6.073
27.16344	-62.747	6.033
27.16349	-62.766	6.069
27.16354	-61.871	6.114
27.16359	-62.570	6.137
27.16364	-62.564	6.136
27.16369	-62.653	6.115
27.16374	-62.384	6.072
27.16379	-62.549	6.044
27.16384	-62.558	6.083
27.16389	-62.183	6.127
27.16394	-62.384	6.132
27.16399	-62.448	6.129
27.16404	-62.363	6.095
27.16409	-62.329	6.040
27.16414	-62.454	6.042
27.16419	-62.192	6.087
27.16424	-61.862	6.122
27.16429	-61.871	6.127
27.16434	-61.850	6.121
27.16439	-61.832	6.081
27.16444	-61.877	6.038
27.16449	-61.844	6.063
27.16454	-61.774	6.109
27.16459	-62.552	6.129
27.16464	-62.640	6.116
27.16469	-62.637	6.100
27.16474	-62.488	6.046
27.16479	-62.592	6.010
27.16484	-62.585	6.050
27.16489	-61.688	6.094
27.16494	-61.774	6.112
27.16499	-61.743	6.112
27.16504	-61.636	6.095
27.16509	-61.719	6.062
27.16514	-61.740	6.052
27.16519	-61.725	6.097
27.16524	-61.862	6.145
27.16529	-62.021	6.142
27.16534	-61.990	6.137
27.16539	-61.972	6.099
27.16544	-61.890	6.037
27.16549	-62.015	6.047
27.16554	-61.652	6.091
27.16559	-61.816	6.132
27.16564	-61.880	6.134
27.16569	-61.832	6.128
27.16574	-61.768	6.089
27.16579	-61.868	6.050
27.16584	-61.761	6.080
27.16589	-61.270	6.129
27.16594	-61.185	6.147
27.16599	-61.252	6.138
27.16604	-61.270	6.116
