"Time"	"9 10Vm+hr"	"4 Im"
45.77436	-69.511	-0.008
45.77440	-69.267	-0.011
45.77445	-69.199	-0.007
45.77450	-69.855	-0.005
45.77455	-69.969	-0.016
45.77461	-69.550	-0.005
45.77465	-69.511	-0.003
45.77470	-70.152	0.005
45.77475	-70.198	0.007
45.77481	-69.832	0.013
45.77485	-69.878	0.012
45.77490	-69.771	0.002
45.77495	-69.695	-0.005
45.77501	-69.351	-0.006
45.77505	-69.290	-0.054
45.77510	-69.870	-0.025
45.77515	-70.023	-0.022
45.77521	-69.649	-0.008
45.77526	-69.550	0.041
45.77530	-69.405	0.030
45.77535	-69.321	0.027
45.77540	-69.443	0.023
45.77546	-69.580	0.008
45.77550	-69.817	0.006
45.77555	-69.946	0.000
45.77560	-69.817	-0.006
45.77566	-69.908	-0.013
45.77570	-69.649	-0.019
45.77575	-69.557	-0.009
45.77580	-69.618	0.001
45.77586	-69.618	0.002
45.77590	-69.504	0.007
45.77595	-69.359	0.003
45.77600	-69.618	-0.001
45.77605	-69.626	-0.005
45.77611	-69.756	-0.011
45.77615	-69.771	-0.012
45.77620	-69.809	-0.008
45.77625	-69.733	-0.001
45.77631	-70.114	0.003
45.77635	-70.290	0.013
45.77640	-69.901	0.010
45.77645	-69.786	0.011
45.77651	-69.679	0.007
45.77655	-69.656	-0.017
45.77660	-70.023	-0.027
45.77665	-70.221	-0.034
45.77671	-69.839	-0.022
45.77676	-69.778	-0.003
45.77680	-69.786	0.011
45.77685	-69.611	0.006
45.77690	-69.504	0.005
45.77696	-69.565	0.001
45.77700	-69.672	-0.017
45.77705	-69.817	-0.017
45.77710	-69.595	-0.012
45.77716	-69.519	-0.010
45.77720	-69.458	-0.005
45.77725	-69.252	-0.005
45.77730	-69.626	-0.009
45.77736	-69.916	-0.007
45.77740	-69.839	-0.015
45.77745	-69.885	-0.008
45.77750	-69.801	-0.006
45.77756	-69.756	0.004
45.77761	-69.817	0.009
45.77765	-69.824	0.012
45.77770	-69.611	0.013
45.77775	-69.405	0.011
45.77781	-69.435	0.013
45.77785	-69.176	0.012
45.77790	-69.443	0.012
45.77795	-69.412	0.005
45.77801	-69.664	-0.002
45.77805	-69.885	-0.003
45.77810	-69.733	0.000
45.77815	-69.580	0.002
45.77821	-69.489	0.005
45.77826	-69.244	0.009
45.77830	-69.527	-0.001
45.77835	-69.817	0.008
45.77840	-69.740	-0.002
45.77846	-69.427	0.004
45.77850	-69.458	0.002
45.77855	-69.595	0.001
45.77860	-69.633	0.001
45.77866	-69.359	0.001
45.77870	-69.489	0.001
45.77875	-69.801	0.001
45.77880	-69.717	-0.003
45.77886	-69.908	0.003
45.77890	-69.969	0.006
45.77895	-69.557	0.008
45.77900	-69.611	0.010
45.77906	-69.511	0.011
45.77911	-69.633	0.001
45.77915	-69.550	0.004
45.77920	-69.557	-0.004
45.77925	-69.542	-0.007
45.77931	-69.565	-0.006
45.77935	-69.572	-0.003
45.77940	-69.473	0.004
45.77945	-69.160	0.021
45.77951	-69.183	0.018
45.77955	-69.664	-0.000
45.77960	-69.664	-0.015
45.77965	-69.809	-0.028
45.77971	-69.832	-0.036
45.77975	-69.580	-0.028
45.77980	-69.595	-0.017
45.77985	-70.114	-0.011
45.77990	-70.129	-0.001
45.77996	-69.832	0.001
45.78000	-69.763	-0.001
45.78005	-69.565	0.004
45.78010	-69.527	0.003
45.78016	-69.298	0.006
45.78020	-69.275	0.006
45.78025	-69.809	0.004
45.78030	-69.817	0.001
45.78036	-69.656	0.004
45.78040	-69.664	0.007
45.78045	-69.458	-0.000
45.78050	-69.405	-0.001
45.78056	-69.260	0.001
45.78061	-69.267	0.007
45.78065	-70.313	0.016
45.78070	-70.328	0.020
45.78075	-69.733	0.007
45.78081	-69.626	0.005
45.78085	-69.641	0.007
45.78090	-69.695	-0.010
45.78095	-69.443	-0.001
45.78101	-69.374	-0.002
45.78105	-69.214	-0.018
45.78110	-69.160	-0.020
45.78115	-69.138	-0.018
45.78121	-69.191	-0.024
45.78125	-69.603	-0.007
45.78130	-69.611	-0.000
45.78135	-69.435	0.006
45.78140	-69.397	0.001
45.78146	-69.397	-0.008
45.78150	-69.450	-0.013
45.78155	-69.534	-0.010
45.78160	-69.611	-0.005
45.78166	-68.939	-0.007
45.78170	-68.947	-0.007
45.78175	-69.374	-0.006
45.78180	-69.435	-0.000
45.78186	-69.084	0.005
45.78190	-69.016	0.010
45.78195	-69.344	0.014
45.78200	-69.389	0.011
45.78206	-69.504	0.016
45.78211	-69.580	0.004
45.78215	-69.595	-0.004
45.78220	-69.611	-0.010
45.78225	-68.985	0.003
45.78231	-68.871	0.003
45.78235	-69.168	0.007
45.78240	-69.138	0.010
45.78245	-69.359	-0.001
45.78251	-69.466	-0.003
45.78255	-69.603	0.001
45.78260	-69.641	0.002
45.78265	-69.412	0.005
45.78271	-69.435	0.002
45.78275	-69.519	0.001
45.78280	-69.466	-0.009
45.78285	-69.603	-0.010
45.78291	-69.580	-0.014
45.78296	-69.351	-0.019
45.78300	-69.283	-0.011
45.78305	-69.443	0.005
45.78310	-69.458	0.003
45.78316	-69.633	0.017
45.78320	-69.763	0.011
45.78325	-69.580	0.006
45.78330	-69.527	0.003
45.78336	-69.366	0.002
45.78340	-69.260	0.009
45.78345	-69.077	0.007
45.78350	-69.145	0.004
45.78356	-69.427	0.015
45.78361	-69.443	0.014
45.78365	-69.489	0.009
45.78370	-69.519	0.004
45.78375	-68.962	-0.002
45.78381	-68.665	-0.002
45.78385	-69.115	0.006
45.78390	-69.244	0.016
45.78395	-69.359	0.005
45.78401	-69.313	0.011
45.78405	-69.107	0.007
45.78410	-68.970	-0.005
45.78415	-69.016	0.006
45.78421	-68.916	-0.005
45.78425	-69.077	-0.010
45.78430	-69.283	-0.011
45.78435	-69.450	-0.019
45.78441	-69.626	-0.013
45.78446	-69.069	-0.008
45.78450	-68.878	0.003
45.78455	-68.878	0.013
45.78460	-69.069	0.013
45.78466	-69.237	0.015
45.78470	-69.267	0.016
45.78475	-69.283	0.007
45.78480	-69.260	-0.005
45.78486	-69.252	-0.007
45.78490	-69.000	-0.012
45.78495	-69.054	-0.006
45.78500	-69.077	-0.010
45.78506	-69.023	-0.011
45.78510	-68.871	-0.012
45.78515	-68.810	-0.010
45.78520	-68.825	-0.001
45.78525	-68.863	0.009
45.78531	-68.901	0.010
45.78535	-69.000	-0.000
45.78540	-69.229	0.001
45.78545	-69.298	-0.016
45.78551	-69.473	-0.004
45.78555	-69.328	-0.001
45.78560	-69.336	-0.006
45.78565	-69.321	-0.004
45.78571	-69.122	-0.013
45.78575	-69.366	-0.007
45.78580	-69.496	-0.009
45.78585	-69.687	-0.001
45.78591	-69.809	0.006
45.78596	-69.862	0.002
45.78600	-70.129	0.005
45.78605	-70.015	-0.001
45.78610	-69.740	0.003
45.78616	-69.832	0.007
45.78620	-69.786	0.008
45.78625	-69.778	0.001
45.78630	-69.618	0.000
45.78636	-69.649	-0.012
45.78640	-69.763	-0.006
45.78645	-69.885	-0.001
45.78650	-70.129	0.007
45.78656	-70.129	0.006
45.78660	-69.794	0.002
45.78665	-69.778	-0.001
45.78670	-69.695	-0.012
45.78675	-69.778	-0.008
45.78681	-69.885	-0.003
45.78685	-69.885	-0.003
45.78690	-69.817	0.003
45.78695	-69.801	0.002
45.78701	-69.878	0.003
45.78705	-69.923	0.001
45.78710	-70.061	0.011
45.78715	-70.023	0.011
45.78721	-70.213	0.013
45.78725	-70.297	0.017
45.78730	-69.885	0.014
45.78735	-69.786	0.009
45.78741	-69.984	0.002
45.78746	-69.931	-0.009
45.78750	-69.374	-0.009
45.78755	-69.321	-0.013
45.78760	-69.565	-0.013
45.78766	-69.595	-0.007
45.78770	-69.763	-0.003
45.78775	-69.824	0.001
45.78780	-69.359	0.006
45.78786	-69.382	0.007
45.78790	-69.290	0.003
45.78795	-69.397	0.001
45.78800	-69.412	0.014
45.78806	-69.458	0.022
45.78810	-69.557	0.026
45.78815	-69.565	0.020
45.78820	-69.550	0.008
45.78825	-69.786	-0.004
45.78831	-70.030	-0.003
45.78835	-69.778	-0.002
45.78840	-69.588	-0.005
45.78845	-69.611	-0.004
45.78851	-69.519	-0.011
45.78855	-69.458	-0.002
45.78860	-69.557	0.003
45.78865	-69.550	0.022
45.78871	-69.740	0.049
45.78875	-69.633	0.042
45.78880	-69.450	0.032
45.78885	-69.511	0.035
45.78891	-69.435	-0.005
45.78896	-69.458	-0.001
45.78900	-69.923	0.007
45.78905	-69.962	0.003
45.78910	-69.687	0.007
45.78916	-69.473	0.000
45.78920	-69.611	-0.002
45.78925	-69.641	-0.005
45.78930	-69.695	0.003
45.78936	-69.733	0.009
45.78940	-69.519	0.016
45.78945	-69.504	0.010
45.78950	-69.687	0.020
45.78956	-69.649	0.024
45.78960	-69.214	0.017
45.78965	-69.107	0.020
45.78970	-69.702	0.008
45.78976	-69.656	0.001
45.78981	-69.252	0.003
45.78985	-69.191	0.012
45.78990	-69.244	0.021
45.78995	-69.244	0.019
45.79001	-69.420	0.016
45.79005	-69.427	0.005
45.79010	-69.893	-0.006
45.79015	-70.045	-0.009
45.79021	-69.450	0.063
45.79025	-69.336	0.055
45.79030	-69.672	0.063
45.79035	-69.756	0.053
45.79041	-69.733	-0.019
45.79046	-69.756	-0.017
45.79050	-69.595	-0.010
45.79055	-69.527	0.001
45.79060	-69.504	0.013
45.79066	-69.496	0.015
45.79070	-69.321	0.013
45.79075	-69.153	0.001
45.79080	-69.344	-0.006
45.79086	-69.382	-0.008
45.79090	-69.458	-0.014
45.79095	-69.565	-0.012
45.79100	-69.420	-0.003
45.79106	-69.405	-0.010
45.79110	-69.572	-0.006
45.79115	-69.557	-0.004
45.79120	-69.611	-0.006
45.79126	-69.702	-0.003
45.79131	-69.534	0.002
45.79135	-69.542	-0.002
45.79140	-69.435	-0.005
45.79145	-69.328	-0.008
45.79151	-69.527	-0.011
45.79155	-69.725	-0.001
45.79160	-69.618	-0.004
45.79165	-69.389	-0.006
45.79171	-69.626	-0.011
45.79175	-69.839	-0.016
45.79180	-69.504	-0.011
45.79185	-69.298	0.006
45.79191	-69.557	0.007
45.79195	-69.687	0.008
45.79200	-69.595	0.007
45.79205	-69.695	-0.003
45.79210	-69.557	0.000
45.79216	-69.366	-0.005
45.79220	-69.511	-0.004
45.79225	-69.527	-0.005
45.79230	-69.702	-0.007
45.79236	-70.038	-0.003
45.79240	-69.504	-0.003
45.79245	-69.290	-0.002
45.79250	-69.672	0.004
45.79256	-69.763	-0.002
45.79260	-69.504	-0.004
45.79265	-69.435	-0.001
45.79270	-69.527	-0.005
45.79276	-69.595	-0.005
45.79281	-69.412	-0.017
45.79285	-69.008	-0.019
45.79290	-69.542	-0.019
45.79295	-69.870	-0.008
45.79301	-69.580	0.005
45.79305	-69.267	0.006
45.79310	-69.359	0.008
45.79315	-69.611	0.006
45.79321	-69.595	-0.001
45.79325	-69.794	-0.000
45.79330	-69.626	-0.011
45.79335	-69.626	-0.016
45.79341	-69.489	-0.015
45.79345	-69.565	-0.015
45.79350	-69.412	-0.006
45.79355	-69.168	-0.009
45.79360	-69.458	-0.014
45.79366	-69.328	-0.015
45.79370	-69.458	-0.020
45.79375	-69.878	0.001
45.79380	-69.695	0.010
45.79386	-69.359	0.021
45.79390	-69.458	0.026
45.79395	-69.542	0.015
45.79400	-69.473	0.008
45.79406	-69.725	0.004
45.79410	-69.641	-0.000
45.79415	-69.702	-0.006
45.79420	-69.733	-0.006
45.79426	-69.618	-0.001
45.79431	-69.443	-0.003
45.79435	-69.031	0.005
45.79440	-69.084	0.009
45.79445	-69.214	0.006
45.79451	-69.252	0.009
45.79455	-69.389	0.011
45.79460	-69.359	0.005
45.79465	-69.229	0.000
45.79471	-69.305	-0.008
45.79475	-69.603	-0.009
45.79480	-69.572	-0.017
45.79485	-69.412	-0.012
45.79491	-69.374	-0.013
45.79495	-69.405	-0.006
45.79500	-69.450	0.001
45.79505	-69.862	0.008
45.79511	-69.870	0.013
45.79516	-69.542	0.018
45.79520	-69.511	0.008
45.79525	-69.496	0.005
45.79530	-69.572	0.003
45.79536	-69.366	0.005
45.79540	-69.359	0.010
45.79545	-69.717	0.018
45.79550	-69.725	0.013
45.79556	-69.069	0.009
45.79560	-69.122	0.007
45.79565	-70.091	0.009
45.79570	-70.145	-0.004
45.79576	-69.817	0.002
45.79581	-69.847	-0.003
45.79585	-70.396	-0.003
45.79590	-70.541	0.000
45.79595	-69.839	0.010
45.79601	-69.824	0.014
45.79605	-69.839	0.009
45.79610	-69.870	0.006
45.79615	-69.878	-0.003
45.79621	-69.916	-0.005
45.79625	-69.374	0.003
45.79630	-69.427	-0.001
45.79635	-69.710	-0.000
45.79641	-69.771	-0.007
45.79645	-70.053	-0.007
45.79650	-70.091	-0.012
45.79655	-69.885	-0.008
45.79661	-69.847	-0.009
45.79666	-69.771	-0.006
45.79670	-69.748	-0.002
45.79675	-69.588	0.003
45.79680	-69.595	-0.002
45.79686	-69.519	-0.005
45.79690	-69.412	-0.014
45.79695	-69.824	-0.028
45.79700	-69.893	-0.023
45.79706	-69.778	-0.015
45.79710	-69.809	-0.005
45.79715	-69.801	0.008
45.79720	-69.817	0.007
45.79726	-69.923	0.009
45.79730	-69.984	0.003
45.79735	-69.611	0.003
45.79740	-69.633	0.009
45.79745	-69.778	0.009
45.79751	-69.778	0.006
45.79755	-69.550	0.001
45.79760	-69.527	-0.002
45.79765	-69.481	-0.002
45.79771	-69.443	0.001
45.79775	-69.603	0.021
45.79780	-69.572	-0.031
45.79785	-69.534	-0.029
45.79791	-69.542	-0.032
45.79795	-69.305	-0.041
45.79800	-69.275	-0.004
45.79805	-69.420	-0.014
45.79811	-69.496	-0.017
45.79816	-69.954	-0.016
45.79820	-70.107	-0.011
45.79825	-69.572	0.001
45.79830	-69.450	0.002
45.79836	-69.519	0.007
45.79840	-69.603	0.000
45.79845	-69.748	-0.004
45.79850	-69.809	-0.012
45.79856	-69.649	-0.024
45.79860	-69.588	-0.023
45.79865	-69.496	-0.014
45.79870	-69.412	-0.006
45.79876	-69.374	0.012
45.79880	-69.153	0.014
45.79885	-70.267	0.012
45.79890	-70.602	-0.000
45.79895	-70.007	-0.012
45.79901	-69.817	-0.019
45.79905	-69.550	-0.025
45.79910	-69.382	-0.014
45.79915	-69.443	-0.006
45.79921	-69.504	-0.002
45.79925	-69.771	-0.007
45.79930	-69.901	-0.019
45.79935	-69.748	-0.018
45.79941	-69.656	-0.014
45.79945	-69.725	0.004
45.79950	-69.778	-0.003
45.79955	-69.679	-0.005
45.79961	-69.679	0.001
45.79966	-69.763	-0.010
45.79970	-69.893	0.003
45.79975	-69.984	0.008
45.79980	-69.839	0.004
45.79986	-69.748	0.004
45.79990	-69.794	0.008
45.79995	-69.931	0.010
45.80000	-69.901	0.005
45.80006	-69.870	0.008
45.80010	-69.794	0.013
45.80015	-69.687	0.004
45.80020	-69.542	0.005
45.80026	-69.626	0.010
45.80030	-69.862	0.009
45.80035	-69.832	0.004
45.80040	-69.862	-0.000
45.80045	-69.756	-0.017
45.80051	-69.633	-0.015
45.80055	-69.534	-0.011
45.80060	-69.382	-0.003
45.80065	-69.748	0.002
45.80071	-70.061	0.003
45.80075	-69.710	0.010
45.80080	-69.336	-0.006
45.80085	-69.473	-0.000
45.80091	-69.572	0.002
45.80095	-69.450	-0.000
45.80100	-69.290	0.017
45.80105	-69.336	0.013
45.80111	-69.725	0.007
45.80116	-69.580	-0.002
45.80120	-69.298	-0.001
45.80125	-69.458	-0.002
45.80130	-69.618	0.002
45.80136	-69.687	0.003
45.80140	-69.862	0.008
45.80145	-69.885	0.009
45.80150	-69.916	0.010
45.80156	-69.817	0.005
45.80160	-69.641	0.002
45.80165	-69.633	-0.002
45.80170	-69.351	-0.008
45.80176	-69.588	-0.004
45.80180	-70.084	-0.005
45.80185	-70.099	-0.002
45.80190	-69.572	0.018
45.80196	-69.496	0.008
45.80201	-69.550	0.003
45.80205	-69.572	0.000
45.80210	-70.038	-0.002
45.80215	-70.045	-0.004
45.80221	-70.236	0.007
45.80225	-70.038	0.005
45.80230	-69.717	0.004
45.80235	-69.679	0.016
45.80241	-69.504	0.018
45.80245	-69.496	0.017
45.80250	-69.565	0.012
45.80255	-69.580	-0.004
45.80261	-70.099	-0.016
45.80266	-70.114	-0.023
45.80270	-69.611	-0.019
45.80275	-69.542	-0.016
45.80280	-69.710	-0.008
45.80286	-69.786	0.004
45.80290	-69.923	0.009
45.80295	-69.839	0.005
45.80300	-69.611	0.006
45.80306	-69.603	0.001
45.80310	-69.672	0.012
45.80315	-69.679	0.012
45.80320	-69.916	0.013
45.80326	-69.984	0.004
45.80330	-69.710	-0.000
45.80335	-69.733	-0.003
45.80340	-69.542	-0.011
45.80346	-69.489	-0.002
45.80351	-69.824	-0.007
45.80355	-69.885	-0.003
45.80360	-70.053	0.007
45.80365	-70.068	0.005
45.80371	-70.404	-0.010
45.80375	-70.427	-0.008
45.80380	-69.885	-0.016
45.80385	-69.862	-0.012
45.80391	-70.045	0.012
45.80395	-70.099	0.000
45.80400	-69.893	0.007
45.80405	-69.878	0.008
45.80411	-69.351	0.010
45.80415	-69.275	0.009
45.80420	-69.847	0.016
45.80425	-69.824	0.015
45.80430	-69.992	0.004
45.80436	-70.007	0.001
45.80440	-69.527	-0.001
45.80445	-69.504	-0.010
45.80450	-69.771	-0.005
45.80456	-69.824	-0.006
45.80460	-70.015	-0.005
45.80465	-70.053	-0.009
45.80470	-70.099	-0.005
45.80476	-70.267	-0.006
45.80480	-69.717	-0.002
45.80485	-69.580	-0.000
45.80490	-69.923	-0.003
45.80496	-69.992	-0.009
45.80501	-69.992	-0.005
45.80505	-70.030	-0.008
45.80510	-69.901	-0.002
45.80515	-69.824	0.007
45.80521	-69.901	0.006
45.80525	-69.901	0.000
45.80530	-69.984	-0.006
45.80535	-70.030	-0.003
45.80541	-69.618	-0.004
45.80545	-69.649	-0.003
45.80550	-69.984	0.015
45.80555	-70.084	0.015
45.80561	-69.969	0.011
45.80565	-69.962	0.007
45.80570	-69.916	-0.006
45.80575	-69.832	-0.018
45.80580	-69.923	-0.016
45.80586	-69.870	-0.018
45.80590	-69.695	-0.016
45.80595	-69.542	-0.006
45.80600	-69.801	-0.004
45.80606	-69.870	-0.009
45.80610	-69.839	-0.002
45.80615	-69.855	-0.011
45.80620	-69.862	-0.011
45.80626	-69.870	-0.010
45.80630	-69.839	-0.018
45.80635	-69.839	-0.013
45.80640	-69.603	-0.015
45.80646	-69.580	-0.013
45.80651	-69.939	0.008
45.80655	-70.145	0.002
45.80660	-69.962	0.004
45.80665	-69.862	-0.002
45.80671	-69.771	-0.011
45.80675	-69.801	-0.007
45.80680	-69.992	0.002
45.80685	-70.145	0.011
45.80691	-69.954	0.093
45.80695	-69.824	0.087
45.80700	-69.717	0.087
45.80705	-69.672	0.089
45.80711	-69.672	0.001
45.80715	-69.595	0.003
45.80720	-69.901	0.008
45.80725	-70.045	0.006
45.80730	-69.656	0.006
45.80736	-69.466	0.003
45.80740	-69.443	0.005
45.80745	-69.298	0.005
45.80750	-69.771	0.005
45.80756	-70.007	0.006
45.80760	-69.748	-0.005
45.80765	-69.557	-0.006
45.80770	-69.580	-0.009
45.80776	-69.527	-0.014
45.80780	-69.717	-0.020
45.80785	-69.916	-0.024
45.80790	-69.870	-0.030
45.80796	-69.748	-0.027
45.80801	-70.099	-0.011
45.80805	-70.107	0.006
45.80810	-70.206	0.005
45.80815	-69.954	0.012
45.80821	-70.015	0.001
45.80825	-70.229	0.009
45.80830	-70.259	0.020
45.80835	-70.450	0.016
45.80841	-70.129	0.008
45.80845	-69.839	0.002
45.80850	-69.817	-0.012
45.80855	-69.839	-0.014
45.80861	-69.839	-0.001
45.80865	-70.015	0.001
45.80870	-70.023	0.002
45.80875	-69.977	0.004
45.80881	-69.992	-0.003
45.80886	-70.183	-0.005
45.80890	-70.084	-0.007
45.80895	-69.923	-0.015
45.80900	-69.954	-0.019
45.80906	-69.763	-0.015
45.80910	-69.862	-0.020
45.80915	-69.839	-0.010
45.80920	-70.053	0.001
45.80926	-70.129	0.006
45.80930	-70.076	0.007
45.80935	-69.748	0.003
45.80940	-69.801	-0.005
45.80946	-70.076	-0.014
45.80951	-70.007	-0.013
45.80955	-69.420	-0.002
45.80960	-69.466	-0.001
45.80965	-70.007	0.009
45.80971	-69.893	0.010
45.80975	-69.260	0.006
45.80980	-69.382	0.005
45.80985	-70.099	0.002
45.80991	-70.129	-0.004
45.80995	-69.862	-0.002
45.81000	-69.878	-0.006
45.81005	-69.824	-0.006
45.81011	-69.786	-0.006
45.81015	-69.862	0.002
45.81020	-69.908	-0.000
45.81025	-69.786	0.004
45.81031	-69.778	-0.000
45.81036	-69.710	-0.006
45.81040	-69.717	-0.011
45.81045	-69.939	-0.015
45.81050	-70.000	-0.011
45.81056	-69.733	0.000
45.81060	-69.740	0.005
45.81065	-69.572	0.008
45.81070	-69.496	0.012
45.81076	-69.588	0.004
45.81080	-69.664	0.004
45.81085	-69.580	0.011
45.81090	-69.679	0.008
45.81096	-69.618	0.013
45.81100	-69.633	0.014
45.81105	-69.946	0.011
45.81110	-69.969	0.017
45.81115	-69.649	0.015
45.81121	-69.649	0.006
45.81125	-69.847	0.008
45.81130	-69.885	-0.005
45.81135	-69.473	-0.001
45.81141	-69.412	0.006
45.81145	-69.695	0.011
45.81150	-69.641	0.019
45.81155	-69.916	0.023
45.81161	-69.893	0.023
45.81165	-70.145	0.023
45.81170	-70.236	0.015
45.81175	-69.672	0.009
45.81181	-69.603	0.005
45.81186	-69.603	0.007
45.81190	-69.580	0.014
45.81195	-69.740	0.025
45.81200	-69.801	0.023
45.81206	-69.489	0.018
45.81210	-69.405	0.015
45.81215	-69.572	0.013
45.81220	-69.595	0.004
45.81226	-70.007	0.009
45.81230	-70.061	0.007
45.81235	-70.000	0.013
45.81240	-70.015	0.011
45.81246	-69.717	0.005
45.81250	-69.641	0.004
45.81255	-69.618	-0.012
45.81260	-69.611	-0.007
45.81265	-69.679	0.002
45.81271	-69.672	0.006
45.81275	-69.923	0.011
45.81280	-70.023	0.009
45.81285	-69.847	0.013
45.81291	-69.862	0.015
45.81295	-69.832	0.018
45.81300	-69.855	-0.004
45.81305	-69.794	-0.011
45.81311	-69.756	-0.017
45.81315	-70.137	-0.015
45.81320	-70.190	0.002
45.81325	-69.695	0.003
45.81331	-69.565	0.002
45.81336	-69.710	0.007
45.81340	-69.626	0.007
45.81345	-69.717	0.017
45.81350	-69.702	0.015
45.81356	-69.588	0.009
45.81360	-69.565	0.007
45.81365	-69.618	0.001
45.81370	-69.572	0.007
45.81376	-69.557	0.006
45.81380	-69.542	0.003
45.81385	-69.946	0.004
45.81390	-70.061	-0.002
45.81396	-69.824	-0.003
45.81400	-69.801	-0.002
45.81405	-69.756	-0.010
45.81410	-69.809	-0.006
45.81416	-70.015	-0.004
45.81421	-70.114	-0.003
45.81425	-69.923	0.005
45.81430	-69.878	0.003
45.81435	-69.763	0.001
45.81441	-69.595	0.002
45.81445	-69.855	-0.001
45.81450	-69.916	-0.043
45.81455	-70.122	-0.048
45.81461	-70.320	-0.047
45.81465	-69.817	-0.050
45.81470	-69.580	-0.008
45.81475	-69.695	-0.013
45.81481	-69.572	-0.014
45.81486	-69.649	-0.014
45.81490	-69.725	-0.007
45.81495	-69.618	0.002
45.81500	-69.611	0.009
45.81506	-69.557	0.013
45.81510	-69.534	0.007
45.81515	-69.633	0.006
45.81520	-69.603	-0.002
45.81526	-69.565	-0.006
45.81530	-69.580	-0.001
45.81535	-69.504	-0.001
45.81540	-69.084	0.003
45.81546	-69.466	0.010
45.81550	-69.763	0.006
45.81555	-69.687	0.005
45.81560	-69.664	0.008
45.81566	-69.687	0.022
45.81571	-69.725	0.032
45.81575	-69.511	0.023
45.81580	-69.557	0.035
45.81585	-69.519	0.018
45.81591	-69.145	0.017
45.81595	-69.550	0.012
45.81600	-70.419	0.002
45.81605	-69.809	-0.007
45.81611	-69.328	-0.015
45.81615	-69.527	-0.016
45.81620	-69.687	-0.010
45.81625	-69.778	-0.007
45.81631	-69.878	-0.008
45.81635	-69.824	-0.004
45.81640	-69.641	-0.005
45.81645	-69.809	0.006
45.81650	-70.206	0.012
45.81656	-69.992	0.019
45.81660	-69.504	0.022
45.81665	-69.580	0.015
45.81670	-69.534	0.009
45.81676	-69.595	0.004
45.81680	-69.893	0.006
45.81685	-69.778	0.002
45.81690	-69.321	0.005
45.81696	-69.473	0.003
45.81700	-69.916	-0.001
45.81705	-69.809	0.001
45.81710	-69.649	-0.002
45.81716	-69.595	-0.018
45.81721	-69.557	-0.023
45.81725	-69.611	-0.013
45.81730	-69.519	-0.017
45.81735	-69.641	-0.004
45.81741	-70.190	0.005
45.81745	-70.206	-0.009
45.81750	-69.908	-0.020
45.81755	-69.878	-0.032
45.81761	-69.679	-0.037
45.81765	-69.717	-0.033
45.81770	-69.641	-0.023
45.81775	-69.618	-0.010
45.81781	-69.466	-0.001
45.81785	-69.565	0.001
45.81790	-69.832	-0.001
45.81795	-69.809	0.000
45.81800	-69.489	0.002
